gene	gene_id	chromosome	lof.oe_ci.upper	mis.z_score	IEI	gwas_score	gene_burden_score	expected_n_regulators_residuals	crossdonor_correlation_mean	zscore_Th1	neglog10_adjp_Th1	zscore_Th2	neglog10_adjp_Th2	zscore_Th17	neglog10_adjp_Th17	zscore_Treg	neglog10_adjp_Treg	polar_coef_rank_Rest	polar_coef_rank_Stim8hr	polar_coef_rank_Stim48hr	polar_coef_mean_Rest	polar_coef_mean_Stim8hr	polar_coef_mean_Stim48hr	polar_rank_range	known_polar_regulator	reg_burden_sig_Rest	reg_burden_sig_Stim8hr	reg_burden_sig_Stim48hr	n_sig_regulated_cytokines_Rest	n_sig_regulated_cytokines_Stim8hr	n_sig_regulated_cytokines_Stim48hr	has_any_significant_cytokine	n_sig_regulated_cytokine_receptors_Rest	n_sig_regulated_cytokine_receptors_Stim8hr	n_sig_regulated_cytokine_receptors_Stim48hr	has_any_significant_cytokine_receptors
ABI2	ENSG00000138443	chr2	5.90E-01	2.23E+00	0	0	0	14.37566030828709		0.3241006960099338	5.540375732814527e-05	-0.23440033928323598	0.036293973580869915	2.1272468855773665	1.12719256412506	2.1335136894899356	1.1911145304273612									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABI3	ENSG00000108798	chr17	9.12E-01	8.01E-02	0	0	0	29.349271683649874	0.5399263494163155	0.17807006516735155	5.540375732814527e-05	-0.36243142875847006	0.06219807805672389	0.03310397788111923	0.008353337515726597	3.438106829037931	2.706631054887315	0.8868908001042481	0.9095771777890984	0.2397905759162303	-0.0146586077170217	-0.0126401154379344	0.0065285307325767	0.6697866018728681	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0
ABI3BP	ENSG00000154175	chr3	9.00E-01	8.43E-01	0	0.586216	0																													
ABITRAM	ENSG00000119328	chr9	1.22E+00	1.50E-01	0	0	0	-24.44879137114758										0.3090956476413865	0.8418237391747325	0.2693717277486911	0.0067897659539143	-0.0088565335438006	0.0056127001207537	0.5724520114260414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABL1	ENSG00000097007	chr9	1.92E-01	4.50E+00	0	0	0	-20.70994543793064		-0.3364258989817678	5.540375732814527e-05	-1.8170184768485165	0.6327857309935992			2.8490838479608707	1.9412754941199573									0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ABL2	ENSG00000143322	chr1	5.77E-01	2.37E+00	0	0.433146	0	-9.999288988150687		0.672839093924988	5.540375732814527e-05	1.165386828633046	0.29796535436266014	-1.0865221897092296	0.4001584341711462	5.1091089948724395	5.6281846887122935	0.9056554599947876	0.5298013245033113	0.5599476439790576	-0.0164384189608599	-0.0001435144642208	-0.0017448985974155	0.3758541354914763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABLIM1	ENSG00000099204	chr10	4.87E-01	2.04E+00	0	0.299567	0			0.6389333101426492	5.540375732814527e-05	-2.009242445704153	0.7652121269728196	7.217625900658941	10.90495198121367	0.5184151906477246	0.16010474590858406																			
ABLIM2	ENSG00000163995	chr4	6.82E-01	4.67E-01	0	0.414441	0			0.0974700589989885	5.540375732814527e-05	0.2968341633336689	0.04915211426973925	2.109914893694467	1.1121105362119632	1.5197618404754782	0.6976370116796539																			
ABLIM3	ENSG00000173210	chr5	6.89E-01	1.34E+00	0	0.440957	0			-0.8135768322197635	5.540375732814527e-05	-1.2317280261629626	0.326336350962209	1.5329630307179163	0.6658718826345621	-0.6666042994164147	0.21892035575232197												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABO	ENSG00000175164	chr9	1.28E+00	1.95E-01	0	0.872104	0			-0.6220242326061398	5.540375732814527e-05	-0.21931795773034002	0.03387023523052229	0.3306381190915983	0.08615346045755083	-2.1770548710380146	1.2304488761951733																			
ABR	ENSG00000159842	chr17	4.33E-01	3.83E+00	0	0.583802	0	15.026501856429519		-0.1091547436383723	5.540375732814527e-05	-0.8804794696182703	0.19248112707125303	0.6602869721615459	0.20250119606861355	-0.7498940556881485	0.25597804161155835									0.0	0.0	1.0								
ABRA	ENSG00000174429	chr8	1.05E+00	-1.78E-01	0	0.074581	0																													
ABRACL	ENSG00000146386	chr6	1.30E+00	-2.91E-01	0	0	0	21.38052461172241						1.7312916329978711	0.8038913404641692											0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABRAXAS1	ENSG00000163322	chr4	9.39E-01	8.53E-01	0	0	0	-9.844626312148094		-1.270899213550705	5.540375732814527e-05	0.2687720586949467	0.042974821962124495	0.06822653457950256	0.01653346157353724	-0.7455577436397315	0.2541161161993335									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABRAXAS2	ENSG00000165660	chr10	6.65E-01	1.30E+00	0	0.034807	0	-40.88976117973849						-2.3133136522904243	1.2957892731928566											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABT1	ENSG00000146109	chr6	1.48E+00	-1.09E+00	0	0	0		0.0781251041968602										0.0799796230259806			0.013993722756074		0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABTB1	ENSG00000114626	chr3	1.01E+00	6.00E-01	0	0	0	23.186580202379503		0.15759826972725327	5.540375732814527e-05	-0.21530376534676884	0.033269188222389286	4.182933406509564	3.773737402654645	2.2868756905006693	1.3361830695351469									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABTB2	ENSG00000166016	chr11	6.72E-01	1.46E+00	0	0.390432	0	35.249733140021796		-2.3846480072345733	0.3437789121717214	1.842116310294686	0.651635249888951	-8.779960489931574	16.112776291884504	-6.004563894645748	7.654757406109544									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAA1	ENSG00000060971	chr3	1.16E+00	9.04E-01	0	0	0	-7.703485657482697		-1.1874823113163715	5.540375732814527e-05	1.1520771601119415	0.29123153716971123	-0.39891803723973585	0.10816681839495819	-1.8182591582158674	0.920664374225962									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAA2	ENSG00000167315	chr18	1.04E+00	2.83E-01	0	0	0	-3.420954554784236		-0.44744333136821435	5.540375732814527e-05	2.2870549470238144	0.9861702168618798	0.6199305565563324	0.18626232321824984	5.095284514197752	5.600225371519919									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACA	ENSG00000278540	chr17	4.10E-01	1.12E+01	0	0	0	1.9474337429805573	0.6688183740082098	0.11769218349458778	5.540375732814527e-05	0.5824786434605022	0.10970600220664792	-0.8649219771894248	0.2906477757602395	-1.1639589102416363	0.47036374281656246	0.6035965598123534	0.9365766683647478	0.137696335078534	-0.0023233274979864	-0.0145754868709972	0.0099623349627448	0.7988803332862139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
ACACB	ENSG00000076555	chr12	8.41E-01	3.13E+00	0	0.033442	0	-6.092769613304831		-2.9466522957929495	0.8182935555474622	5.8664196151929735	6.627021292915436	1.3059518856785413	0.5218931023480936	2.6804672498938626	1.7483894943590008									0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAD10	ENSG00000111271	chr12	1.12E+00	1.06E+00	0	0.603253	0	-14.373072163765933																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAD11	ENSG00000240303	chr3	9.75E-01	7.01E-01	0	0.061501	0	0.6731194442065677	0.5114428292598868	-0.09054059149548623	5.540375732814527e-05	-1.99845417552656	0.7580325840677276	1.529645357101468	0.6639371211998418	2.744957842424439	1.8220124461776903	0.8947094083919729	0.0883851248089658	0.1170157068062827	-0.0153251933218614	0.0133656390569255	0.0110759764608066	0.8063242835830071	0.0	0.0	0.0	0.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
ACAD8	ENSG00000151498	chr11	1.13E+00	7.56E-01	0	0.167024	0	-24.20089515816279																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAD9	ENSG00000177646	chr3	9.49E-01	3.88E-01	0	0	0	-30.17027659009425	0.5880237121343609	-0.5202684713821076	5.540375732814527e-05	1.1480852461998754	0.28928519806063635			-3.2296542199012728	2.423720259353085	0.711232733906698	0.8446255731023943	0.0929319371727748	-0.0058506177802047	-0.0090483062394362	0.0125275693578242	0.7516936359296195	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
ACADL	ENSG00000115361	chr2	1.31E+00	7.73E-01	0	0.032764	0																													
ACADM	ENSG00000117054	chr1	1.06E+00	2.08E-01	0	0	0	-3.0121316183248723		0.4275349699932563	5.540375732814527e-05	0.1681390375970659	0.026233431130848462			0.6107672903668815	0.1953754635830341									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACADS	ENSG00000122971	chr12	8.21E-01	8.87E-01	0	0.084909	0	-16.773671645413792										0.8694292415949961	0.544065206316862	0.1513089005235602	-0.0135300501568787	-0.0005068313819761	0.0094758362289396	0.718120341071436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACADSB	ENSG00000196177	chr10	9.63E-01	-3.70E-01	0	0	0	-20.54613075803542																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACADVL	ENSG00000072778	chr17	1.10E+00	-2.78E-01	0	0	0	25.74306038281742		0.21268344631671346	5.540375732814527e-05	3.661720163697744	2.516526362271916	2.120145789437753	1.121180742765199	3.9472589305063153	3.4759235073067174									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAN	ENSG00000157766	chr15	3.54E-01	3.57E-01	0	0.462565	0																													
ACAP1	ENSG00000072818	chr17	5.84E-01	3.24E+00	0	0.678176	0.151983	57.14621893931557		0.1788926890591653	5.540375732814527e-05	-0.5319524728083256	0.09824961431654224	0.35010324403619053	0.09203342282895796	-0.03468101359168031	0.008082806463886875									0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
ACAP2	ENSG00000114331	chr3	4.40E-01	3.72E+00	0	0.496597	0	-4.956486433550633		-0.5917638023536557	5.540375732814527e-05	-1.290727124604885	0.35289356212026124	-2.5560651361826983	1.5328052047607492	-1.0306175441784595	0.39488757533311847									0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ACAP3	ENSG00000131584	chr1	6.72E-01	-4.12E-01	0	0.034904	0	-7.311170219087205		-0.07821979511404445	5.540375732814527e-05	-0.8540967808160237	0.18432153770248497	-0.013461329876394037	0.0039071535718719855	-1.419351375052886	0.6288900403144502									1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
ACAT1	ENSG00000075239	chr11	8.11E-01	1.03E+00	0	0	0	-0.5464424364104019		0.3849325675597758	5.540375732814527e-05	1.6203447675148879	0.5196738357362267	0.443992724113189	0.12251445058459552	-2.6390983080667056	1.7016425934150077									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAT2	ENSG00000120437	chr6	9.71E-01	4.04E-01	0	0.037415	0	70.43686791607765		0.3467464868425479	5.540375732814527e-05	2.885879718183205	1.5588490917972566	-2.19779407796436	1.1883276388600117	-3.2933218827880117	2.5101502185858746									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACBD3	ENSG00000182827	chr1	6.08E-01	1.99E+00	0	0	0	-32.44217755497546																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACBD4	ENSG00000181513	chr17	1.16E+00	1.38E-01	0	0.062527	0	-6.763706440106546																		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACBD5	ENSG00000107897	chr10	7.25E-01	1.44E+00	0	0	0	-9.260030398208672																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACBD6	ENSG00000230124	chr1	1.03E+00	-6.15E-02	0	0	0	-4.054673515446154		0.5880949699683307	5.540375732814527e-05	0.26845661339586546	0.04292833428406206			-1.0884319534642328	0.4263936024029376									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACBD7	ENSG00000176244	chr10	1.33E+00	-3.35E-01	0	0.032028	0	-10.554985473364047		-2.465054200015811	0.39392816489087384	7.197291404491358	10.159714667592239	2.3629056682653258	1.34256380672649	-0.09782057672156318	0.02441661332315016									0.0	1.0	0.0								
ACCS	ENSG00000110455	chr11	9.09E-01	4.83E-01	0	0	0	0.9868780608023625		-1.498025963465891	5.540375732814527e-05	3.004034479213351	1.685366630374879	-1.3739479045033849	0.5650513079906382	2.1897456611695265	1.242518640334477									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
ACCSL	ENSG00000205126	chr11	1.12E+00	1.07E+00	0	0	0																													
ACD	ENSG00000102977	chr16	9.46E-01	1.09E+00	1	0	0	-4.501437022281114		0.5445219715670324	5.540375732814527e-05	1.74009005714096	0.5859053983590543	-0.9887657086130041	0.3500465324629096	-4.28965131977824	4.053040103223128			0.4267015706806282			0.0015644759420388	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACE	ENSG00000159640	chr17	8.74E-01	-6.54E-01	0	0	0	2.3309109659226315		1.2292388637203273	5.540375732814527e-05	-2.6904497074819176	1.3543648105180326	5.235629517720963	5.811021236692832	-4.1702472647621756	3.8459362438520808									0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACE2	ENSG00000130234	chrX	3.55E-01	1.30E+00	0	0	0																													
ACER1	ENSG00000167769	chr19	1.54E+00	-6.12E-02	0	0	0			0.7072038150033417	5.540375732814527e-05	1.1020636775009733	0.27052529889301813	0.4497988421665885	0.12434608687709585	3.4861399728122104	2.776187185580814												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACER2	ENSG00000177076	chr9	1.04E+00	-2.58E-01	0	0.598944	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACER3	ENSG00000078124	chr11	4.97E-01	2.34E+00	0	0	0	-2.7319851117383016		-1.081765795617796	5.540375732814527e-05	4.5889244085217085	3.9839076810727923			-2.7488080435642663	1.8261356405900193									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHE	ENSG00000087085	chr7	5.18E-01	3.58E+00	0	0	0			0.5845190890118112	5.540375732814527e-05	1.5025340214371454	0.45355257246145			2.5768853985134137	1.634593042773892																			
ACIN1	ENSG00000100813	chr14	1.66E-01	2.68E+00	0	0	0	-48.62159529729521						-0.623354108023655	0.1876700300938914											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR1	ENSG00000213088	chr1	3.06E+00	-9.18E-01	0	0.745107	0			-0.12581794227077367		-0.06887470449500704				0.8831214895862184	0.3188294163507192																			
ACKR2	ENSG00000144648	chr3	NA	3.97E-01	0	0	0			1.1950408258050997	5.540375732814527e-05	-0.11332751930821805	0.017965611346398052	-2.6428031245833568	1.6238760036746145	0.9665408662077105	0.3606879193800746																			
ACKR3	ENSG00000144476	chr2	5.28E-01	1.55E+00	0	0.16744	0	0.16759448182193873		0.1265343991283528	5.540375732814527e-05	-5.7931997422676575	6.46814786274254	-1.77515709701619	0.8358819944253714	-1.216425098424905	0.5015261960869161									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR4	ENSG00000129048	chr3	7.38E-01	5.30E+00	0	0	0			-2.167597817351669	0.19742296705532036	0.7805546894062657	0.16269629922250187	-5.257210467939942	5.857767685009051	4.063377286806172	3.666466919644036																			
ACLY	ENSG00000131473	chr17	4.00E-01	4.56E+00	0	0	0	-29.092240025199676	0.5639213302771093	-0.0981646321764214	5.540375732814527e-05	0.7554780997290272	0.15694121296969724	-2.6861523616597642	1.6704549183169255	-4.028818548550699	3.6085887209032874	0.3200416992442011	0.5468670402445237	0.3175392670157068	0.0064645234128133	-0.0005923272940622	0.0042488384121528	0.22932777322881692	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	2.0	15.0	1.0
ACMSD	ENSG00000153086	chr2	1.06E+00	-2.73E-01	0	0.045735	0																													
ACO1	ENSG00000122729	chr9	8.96E-01	1.87E+00	0	0	0	-4.035423301525651		0.6275863289141074	5.540375732814527e-05	2.376988370002029	1.0644846695179602	3.624662821702542	2.878882683740265	-5.418798412638095	6.29607227040152									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACO2	ENSG00000100412	chr22	4.95E-01	4.58E+00	0	0.217909	0	-40.563444803735244	-0.2797887562969605									0.1323951003388063	0.0226693835965359	0.1374345549738219	0.014197871268895	0.0198712237059263	0.0100119790211884	0.11476517137728601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ACOD1	ENSG00000102794	chr13	1.54E+00	9.92E-01	0	0.12466	0																													
ACOT1	ENSG00000184227	chr14	9.21E-01	7.13E+00	0	0	0																													
ACOT11	ENSG00000162390	chr1	1.09E+00	7.14E-01	0	0.355718	0			-0.6976055595723784	5.540375732814527e-05	-2.194294556712355	0.9094897026858891	3.2986877011488955	2.418513059131922	5.804405608454645	7.17746913030343																			
ACOT12	ENSG00000172497	chr5	9.51E-01	-4.14E-01	0	0	0			-2.2747441559942603	0.2681278688957955	-0.5436562031935062	0.10128408743230896	-5.856055920063585	7.224095965528499	-8.569967799054924	15.391541167400211																			
ACOT13	ENSG00000112304	chr6	1.44E+00	6.84E-02	0	0	0	0.6827436304961102		0.0495086095964596	5.540375732814527e-05	0.8085670864560226	0.17094391769168707	0.09652966771605753	0.02272898704694467	-0.11041505079854595	0.027990525794601595									0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOT2	ENSG00000119673	chr14	1.15E+00	2.34E+00	0	0	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOT4	ENSG00000177465	chr14	1.56E+00	-3.03E-01	0	0	0	5.8291020972896055						2.0675917054316577	1.0757098788803758											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOT6	ENSG00000205669	chr14	1.78E+00	5.23E-01	0	0	0																													
ACOT7	ENSG00000097021	chr1	4.83E-01	2.51E+00	0	0	0	30.548965076219734	0.4301467833457322	0.03675033439714661	5.540375732814527e-05	2.0024401607127484	0.760120445318258	1.1758527303714146	0.44731118520381574	1.5223648897962545	0.699494511589331	0.8749022673964034	0.8535404992358635	0.8264397905759162	-0.0138513094964013	-0.0094667818122038	-0.0091518132762202	0.04846247682048721	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0
ACOT8	ENSG00000101473	chr20	1.09E+00	1.01E+00	0	0	0	-21.857968313354984		-1.1790921768391265	5.540375732814527e-05	1.8819285884529817	0.680335916848436	0.42367390624386553	0.11594920336965325	-1.0776112011585461	0.4199703098130084									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOT9	ENSG00000123130	chrX	1.14E+00	7.14E-01	0	0	0	-39.01763816248114		0.5504026905510297	5.540375732814527e-05	-7.276598987197532	10.393127360791059	-3.7715664448124895	3.101676975724094	5.332365019572442	6.105507281232688									0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOX1	ENSG00000161533	chr17	7.04E-01	3.06E+00	0	0	0	-13.648115073005448		-1.0331648391775916	5.540375732814527e-05	2.810126002637165	1.4756756062341987			1.6563588375671665	0.7945920186555581									0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOX2	ENSG00000168306	chr3	9.46E-01	6.24E-01	0	0.127581	0																													
ACOX3	ENSG00000087008	chr4	1.09E+00	-2.65E-01	0	0.154461	0	-11.826971196915105																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOXL	ENSG00000153093	chr2	1.19E+00	5.24E-01	0	0.84439	0			-2.3356303508976124	0.31235841432826644	12.473819304082058	31.69156377128396	-4.314008099889277	3.9997153448671616	-6.971100467856809	10.23721883530216																			
ACP1	ENSG00000143727	chr2	1.39E+00	5.36E-01	0	0.368328	0	-18.370949282825876		0.42740031179979565	5.540375732814527e-05	1.4856252601758855	0.4460088601420039	1.069400823424042	0.3915190803243893	-2.569460318317308	1.6262845728350297									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACP2	ENSG00000134575	chr11	8.48E-01	1.31E+00	0	0.076771	0	15.662181433532355		-0.006506085907727442	5.540375732814527e-05	0.08185178400647224	0.012297841843420688	-1.5852502044669932	0.7000539966882622	2.7117082181068852	1.784138372446996									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACP3	ENSG00000014257	chr3	1.09E+00	-5.46E-02	0	0.463045	0							2.7568373690049217	1.7479497255036287																					
ACP4	ENSG00000142513	chr19	1.32E+00	-2.61E-01	0	0	0																													
ACP5	ENSG00000102575	chr19	1.18E+00	1.42E+00	1	0	0	58.22921387975962		-0.9002121362590931	5.540375732814527e-05	4.308278395893718	3.509100180455756	2.527823573862636	1.5048735089109275	4.086572505413566	3.702927187066342									0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACP6	ENSG00000162836	chr1	1.27E+00	8.18E-01	0	0	0	3.865050933317105																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACP7	ENSG00000183760	chr19	1.19E+00	3.89E-01	0	0	0																													
ACR	ENSG00000100312	chr22	9.80E-01	1.58E+00	0	0	0																													
ACRBP	ENSG00000111644	chr12	9.50E-01	1.13E+00	0	0	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACRV1	ENSG00000134940	chr11	8.72E-01	5.28E-01	0	0	0			-0.5436984411991806		1.7156212989185564	0.5708775103724169			-0.11122302816537838	0.02818008132365818																			
ACSBG1	ENSG00000103740	chr15	6.35E-01	1.90E+00	0	0	0			-1.643185660482142	5.540375732814527e-05	5.776900853278817	6.43681588136369	-3.1626285562235186	2.2395507087748525	-2.5068163646558856	1.5594929126428436																			
ACSBG2	ENSG00000130377	chr19	1.03E+00	1.31E+00	0	0	0			-0.3649561737434207	5.540375732814527e-05	0.6347547042338352	0.12158302222229284	-1.9428755833217526	0.9701477536627015	0.38541276597159674	0.11057411623189113																			
ACSF2	ENSG00000167107	chr17	8.27E-01	2.14E+00	0	0	0	-0.31986839554921787		-0.9185067236464409	5.540375732814527e-05	1.3401049603605415	0.3753547016345692	0.2065733006114432	0.05129471977594298	0.5376891141831824	0.16748543000191674									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSF3	ENSG00000176715	chr16	1.77E+00	-2.55E+00	0	0	0	5.927603870014664						4.233301256452547	3.8581461043999155											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSL1	ENSG00000151726	chr4	5.41E-01	2.14E+00	0	0	0	4.235707039952328	0.4121281361990106	0.6215997820589041	5.540375732814527e-05	0.24619821530912417	0.03843783608304724	0.35167363713827554	0.09264175369005949	4.653328768375942	4.721991905006181	0.0255407870732342	0.5030565461029037	0.5916230366492147	0.0252232866628192	0.0005793900990078	-0.002533375259757	0.5660822495759805	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSL3	ENSG00000123983	chr2	5.34E-01	2.79E+00	0	0.127037	0	-0.12106755731873757	0.5222084830537157	0.4274891843213135	5.540375732814527e-05	0.06723813820828409	0.010160599041764988	-1.433618044249553	0.601942219430019	-2.7497287101123464	1.8271396475349921	0.8248631743549648	0.7215995924605196	0.2986910994764398	-0.0108422927084301	-0.0050168254220106	0.0047232350506962	0.526172074878525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSL4	ENSG00000068366	chrX	3.20E-01	3.08E+00	0	0	0	-4.185575298142591		-1.281997663763088	5.540375732814527e-05	0.9765377621017916	0.22685833358218238	-0.7354187974465917	0.2335534365469523	1.5062727565300231	0.6876463567871346									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSL5	ENSG00000197142	chr10	7.45E-01	8.20E-01	0	0.060882	0	-7.36686937561402						-2.241245654800942	1.2277535525826255											0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSL6	ENSG00000164398	chr5	6.10E-01	2.15E+00	0	0.414721	0	39.85682754263778	0.4101089569013822	0.22347169003075937	5.540375732814527e-05	-1.024079282113495	0.24290199925641467	-1.9193204894534865	0.9503321825145106	-7.65270347773077	12.305863815576794	0.8188689080010425	0.7473255221599593	0.6010471204188481	-0.0103977748528338	-0.0055972047350249	-0.002782266864089	0.2178217875821944	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
